ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,TRKID
270,7/27/2024 11:39:20 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:19 AM,Red,2,TAKOMA,,B07-B1-354
321,7/27/2024 11:39:17 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:25 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:25 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:25 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  motion;,K02-K1-227
270,7/27/2024 11:39:25 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:24 AM,Red,2,TAKOMA,,B07-B1-354
321,7/27/2024 11:39:23 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:30 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:30 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:30 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  motion;,K02-K1-227
270,7/27/2024 11:39:30 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:29 AM,Red,2,TAKOMA,,B07-1AATN
321,7/27/2024 11:39:30 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:35 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:35 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:35 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-K1-227
270,7/27/2024 11:39:35 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  motion;,G02-G1-417
232,7/27/2024 11:39:34 AM,Red,2,TAKOMA,,B07-3BTR
321,7/27/2024 11:39:35 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:40 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:40 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:40 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  Doors open right,K02-K1-227
270,7/27/2024 11:39:40 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors operating manually;,G02-G1-417
232,7/27/2024 11:39:39 AM,Red,2,TAKOMA,,B07-B2-344
321,7/27/2024 11:39:40 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:45 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:45 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:45 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  Doors open right,K02-K1-227
270,7/27/2024 11:39:45 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors operating manually;,G02-G1-417
232,7/27/2024 11:39:44 AM,Red,2,TAKOMA,,B07-B2-344
321,7/27/2024 11:39:45 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:50 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:50 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:50 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1;  Doors open right,K02-K1-227
270,7/27/2024 11:39:50 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors open left,G02-G1-417
232,7/27/2024 11:39:50 AM,Red,2,TAKOMA,,B07-B2-344
321,7/27/2024 11:39:50 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:39:55 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:39:55 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:39:55 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-K1-227
270,7/27/2024 11:39:55 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1;  Doors open left,G02-G1-417
232,7/27/2024 11:39:57 AM,Red,2,TAKOMA,,B07-B2-344
321,7/27/2024 11:39:55 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:02 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:02 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:02 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-1ATN
270,7/27/2024 11:40:02 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,G02-G1-417
232,7/27/2024 11:40:02 AM,Red,2,TAKOMA,,B07-B2-336
321,7/27/2024 11:40:00 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:07 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:07 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:07 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-3ATN
270,7/27/2024 11:40:07 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,G02-G1-417
232,7/27/2024 11:40:07 AM,Red,2,TAKOMA,,B07-B2-336
321,7/27/2024 11:40:08 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:12 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:12 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:12 AM,Silver,1,LARGO TOWN CENTER,Clarendon- Track 1; ,K02-K1-217
270,7/27/2024 11:40:12 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,G02-G1-423
232,7/27/2024 11:40:12 AM,Red,2,TAKOMA,,B07-B2-328
321,7/27/2024 11:40:13 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:17 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:17 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:17 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-214
270,7/27/2024 11:40:17 AM,Blue,1,LARGO TOWN CENTER,Capitol Heights- Track 1; ,G02-G1-423
232,7/27/2024 11:40:17 AM,Red,2,TAKOMA,,B07-B2-328
321,7/27/2024 11:40:18 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:22 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:22 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:22 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-207
270,7/27/2024 11:40:22 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-430
232,7/27/2024 11:40:22 AM,Red,2,TAKOMA,,B07-B2-322
321,7/27/2024 11:40:23 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:27 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:27 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:27 AM,Silver,1,LARGO TOWN CENTER,,K02-K1-207
270,7/27/2024 11:40:27 AM,Blue,1,LARGO TOWN CENTER,,G02-G1-430
232,7/27/2024 11:40:29 AM,Red,2,TAKOMA,,B06-B2-312
321,7/27/2024 11:40:28 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:35 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:34 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:35 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-202
270,7/27/2024 11:40:35 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-434
232,7/27/2024 11:40:34 AM,Red,2,TAKOMA,,B06-B2-312
321,7/27/2024 11:40:33 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:40 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:39 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:40 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:40:40 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-440
232,7/27/2024 11:40:39 AM,Red,2,TAKOMA,,B06-B2-312
321,7/27/2024 11:40:40 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:44 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:44 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:44 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:40:45 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-440
232,7/27/2024 11:40:44 AM,Red,2,TAKOMA,,B06-B2-304
321,7/27/2024 11:40:45 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:49 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:49 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:49 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:40:49 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-445
232,7/27/2024 11:40:49 AM,Red,2,TAKOMA,,B06-B2-304
321,7/27/2024 11:40:50 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:40:54 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:40:54 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:40:54 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:40:54 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-449
232,7/27/2024 11:40:54 AM,Red,2,TAKOMA,,B06-B2-298
321,7/27/2024 11:40:55 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:02 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:02 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:02 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:41:02 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-454
232,7/27/2024 11:41:01 AM,Red,2,TAKOMA,,B06-B2-294
321,7/27/2024 11:41:00 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:07 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:06 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:07 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:41:07 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-457
232,7/27/2024 11:41:06 AM,Red,2,TAKOMA,,B06-B2-289
321,7/27/2024 11:41:07 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:11 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:11 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:11 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-201
270,7/27/2024 11:41:12 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-460
232,7/27/2024 11:41:11 AM,Red,2,TAKOMA,,B06-B2-284
321,7/27/2024 11:41:12 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:16 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:16 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:16 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:41:17 AM,Blue,1,LARGO TOWN CENTER,,G03-1ATN
232,7/27/2024 11:41:16 AM,Red,2,TAKOMA,,B06-B2-282
321,7/27/2024 11:41:17 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:21 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:21 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:21 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:41:21 AM,Blue,1,LARGO TOWN CENTER,,G03-3ATN
232,7/27/2024 11:41:21 AM,Red,2,TAKOMA,,B06-B2-281
321,7/27/2024 11:41:22 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:26 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:29 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:26 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:41:26 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-468
232,7/27/2024 11:41:28 AM,Red,2,TAKOMA,Fort Totten Upper- Track 2; ,B06-B2-279
321,7/27/2024 11:41:27 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:34 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:34 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:34 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:41:34 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,G03-G1-469
232,7/27/2024 11:41:33 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,B06-B2-279
321,7/27/2024 11:41:32 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:39 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:39 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:39 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:41:39 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,G03-G1-469
232,7/27/2024 11:41:38 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,B06-B2-279
321,7/27/2024 11:41:39 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:43 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:43 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:43 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,K01-K1-195
270,7/27/2024 11:41:44 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,G03-G1-469
232,7/27/2024 11:41:43 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,B06-B2-279
321,7/27/2024 11:41:44 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:48 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:48 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:48 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,K01-K1-201
270,7/27/2024 11:41:49 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,G03-G1-469
232,7/27/2024 11:41:48 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,B06-B2-279
321,7/27/2024 11:41:49 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:41:53 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:41:53 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:41:53 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,K01-K1-201
270,7/27/2024 11:41:54 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-469
232,7/27/2024 11:41:53 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,B06-B2-279
321,7/27/2024 11:41:54 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:01 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:42:01 AM,Yellow,2,HUNTINGTON,,C15-C2-613
264,7/27/2024 11:42:01 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  Doors open left,K01-K1-201
270,7/27/2024 11:42:01 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,G03-G1-469
232,7/27/2024 11:42:00 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors open left,B06-B2-279
321,7/27/2024 11:41:59 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:06 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:42:06 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:06 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-201
270,7/27/2024 11:42:06 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,G03-G1-469
232,7/27/2024 11:42:05 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors open left,B06-B2-279
321,7/27/2024 11:42:06 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:11 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:42:11 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:11 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-201
270,7/27/2024 11:42:11 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,G03-G1-469
232,7/27/2024 11:42:10 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors operating manually; Doors open left,B06-B2-279
321,7/27/2024 11:42:11 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:16 AM,Orange,1,NEW CARROLLTON,New Carrollton- Track 2; ,D13-D2-594
254,7/27/2024 11:42:15 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:16 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1;  motion;,K01-K1-201
270,7/27/2024 11:42:16 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-475
232,7/27/2024 11:42:15 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors operating manually; Doors open left,B06-B2-279
321,7/27/2024 11:42:16 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:20 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:20 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:21 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-195
270,7/27/2024 11:42:21 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; Doors open bothsides,G03-G1-475
232,7/27/2024 11:42:20 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors operating manually;,B06-B2-279
321,7/27/2024 11:42:21 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:25 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:28 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:25 AM,Silver,1,LARGO TOWN CENTER,Court House- Track 1; ,K01-K1-192
270,7/27/2024 11:42:26 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; Doors open bothsides,G03-G1-475
232,7/27/2024 11:42:28 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,B06-B2-279
321,7/27/2024 11:42:26 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:33 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:33 AM,Yellow,2,HUNTINGTON,,C15-C2-617
264,7/27/2024 11:42:33 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-184
270,7/27/2024 11:42:33 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  Doors open left,G03-G1-469
232,7/27/2024 11:42:32 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,B06-B2-273
321,7/27/2024 11:42:31 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:38 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:38 AM,Yellow,2,HUNTINGTON,,C15-1BTN
264,7/27/2024 11:42:38 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-181
270,7/27/2024 11:42:38 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-469
232,7/27/2024 11:42:37 AM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,B06-B2-271
321,7/27/2024 11:42:38 AM,Green,1,GREENBELT,Greenbelt- Track 1; ,E10-E1-668
260,7/27/2024 11:42:43 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:43 AM,Yellow,2,HUNTINGTON,,C15-1ATR
264,7/27/2024 11:42:43 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-181
270,7/27/2024 11:42:43 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1;  motion;,G03-G1-469
232,7/27/2024 11:42:42 AM,Red,2,SHADY GROVE,,B06-B2-268
260,7/27/2024 11:42:47 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:47 AM,Yellow,2,HUNTINGTON,,C15-1ATR
264,7/27/2024 11:42:48 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-173
270,7/27/2024 11:42:48 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-475
232,7/27/2024 11:42:47 AM,Red,2,SHADY GROVE,,B06-B2-262
260,7/27/2024 11:42:52 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:42:55 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:42:52 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-173
270,7/27/2024 11:42:52 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-478
232,7/27/2024 11:42:54 AM,Red,2,SHADY GROVE,,B06-7ATN
260,7/27/2024 11:43:00 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:43:00 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:43:00 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-165
270,7/27/2024 11:43:00 AM,Blue,1,LARGO TOWN CENTER,Addison Road-Seat Pleasant- Track 1; ,G03-G1-481
232,7/27/2024 11:42:59 AM,Red,2,SHADY GROVE,,B06-B2-250
260,7/27/2024 11:43:05 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:43:04 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:43:05 AM,Silver,1,LARGO TOWN CENTER,,K01-K1-165
270,7/27/2024 11:43:05 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-486
232,7/27/2024 11:43:04 AM,Red,2,SHADY GROVE,,B06-B2-250
260,7/27/2024 11:43:10 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:43:10 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:43:10 AM,Silver,1,LARGO TOWN CENTER,,C05-K1-161
270,7/27/2024 11:43:10 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-486
232,7/27/2024 11:43:09 AM,Red,2,SHADY GROVE,,B06-B2-237
260,7/27/2024 11:43:15 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:43:14 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:43:15 AM,Silver,1,LARGO TOWN CENTER,,C05-K1-158
270,7/27/2024 11:43:15 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-490
232,7/27/2024 11:43:14 AM,Red,2,SHADY GROVE,,B06-B2-237
260,7/27/2024 11:43:20 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
254,7/27/2024 11:43:19 AM,Yellow,2,HUNTINGTON,Huntington- Track 1; ,C15-C1-623
264,7/27/2024 11:43:20 AM,Silver,1,LARGO TOWN CENTER,,C05-K1-156
270,7/27/2024 11:43:20 AM,Blue,1,LARGO TOWN CENTER,,G03-G1-495
232,7/27/2024 11:43:22 AM,Red,2,SHADY GROVE,,B05-B2-231
260,7/27/2024 11:43:27 AM,Orange,2,VIENNA,New Carrollton- Track 2;  Doors open left,D13-D2-594
