ITT,DATE_TIME,TRACKLINE,TRIP_DIRECTION,DEST_STATION,DESCRIPTION,x,y
322,7/26/2024 6:29:55 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:29:57 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:29:56 PM,Silver,1,LARGO TOWN CENTER,,-8621957.943854254,4715702.598014209
322,7/26/2024 6:30:01 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:02 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:30:01 PM,Silver,1,LARGO TOWN CENTER,,-8621957.943854254,4715702.598014209
322,7/26/2024 6:30:06 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:08 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:06 PM,Silver,1,LARGO TOWN CENTER,,-8621935.234678132,4715529.665686716
322,7/26/2024 6:30:11 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:13 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:11 PM,Silver,1,LARGO TOWN CENTER,,-8621935.234678132,4715529.665686716
322,7/26/2024 6:30:16 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport-  motion;,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:18 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:30:17 PM,Silver,1,LARGO TOWN CENTER,,-8621935.234678132,4715529.665686716
322,7/26/2024 6:30:21 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:23 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:30:22 PM,Silver,1,LARGO TOWN CENTER,,-8621810.890806915,4715381.501674888
322,7/26/2024 6:30:26 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:28 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:27 PM,Silver,1,LARGO TOWN CENTER,,-8621810.890806915,4715381.501674888
322,7/26/2024 6:30:32 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:34 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:32 PM,Silver,1,LARGO TOWN CENTER,,-8621665.618871432,4715334.547734287
322,7/26/2024 6:30:37 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:39 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:37 PM,Silver,1,LARGO TOWN CENTER,,-8621665.618871432,4715334.547734287
322,7/26/2024 6:30:42 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:44 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:43 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621488.620881071,4715331.827848045
322,7/26/2024 6:30:47 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:49 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:48 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  motion;,-8621488.620881071,4715331.827848045
322,7/26/2024 6:30:53 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:30:55 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:30:53 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  motion;,-8621488.620881071,4715331.827848045
322,7/26/2024 6:30:58 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576505.416526925,4700713.094102258
15,7/26/2024 6:31:00 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:30:58 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  motion;,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:03 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,0,0
15,7/26/2024 6:31:02 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:31:03 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  motion;,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:08 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
15,7/26/2024 6:31:08 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:31:09 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:14 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576557.848007089,4700914.935826651
15,7/26/2024 6:31:13 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816604
505,7/26/2024 6:31:14 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  Doors open left,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:19 PM,Yellow,1,MT VERNON SQ,Ronald Reagan Washington National Airport- ,-8576574.76856969,4700968.112925219
15,7/26/2024 6:31:18 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:31:19 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  Doors open left,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:24 PM,Yellow,1,MT VERNON SQ,,-8576595.251355994,4701031.58272955
15,7/26/2024 6:31:23 PM,Red,2,SHADY GROVE,Takoma- Track 1;  Doors open right,-8573611.22108579,4718240.661816606
505,7/26/2024 6:31:24 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1;  Doors open left,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:29 PM,Yellow,1,MT VERNON SQ,,-8576595.251355994,4701031.58272955
15,7/26/2024 6:31:28 PM,Red,2,SHADY GROVE,Takoma- Track 1; ,-8573611.22108579,4718240.661816604
505,7/26/2024 6:31:30 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:35 PM,Yellow,1,MT VERNON SQ,,-8576615.288864339,4701088.477170223
15,7/26/2024 6:31:34 PM,Red,2,SHADY GROVE,Takoma- Track 1; ,-8573611.22108579,4718240.661816604
505,7/26/2024 6:31:35 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621488.620881071,4715331.827848045
322,7/26/2024 6:31:40 PM,Yellow,1,MT VERNON SQ,,-8576637.441443006,4701142.084032539
15,7/26/2024 6:31:39 PM,Red,2,SHADY GROVE,Takoma- Track 1; ,-8573550.329324327,4718101.192842489
505,7/26/2024 6:31:40 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621140.079555398,4715390.806597455
322,7/26/2024 6:31:45 PM,Yellow,1,MT VERNON SQ,,-8576637.441443006,4701142.084032539
15,7/26/2024 6:31:44 PM,Red,2,SHADY GROVE,Takoma- Track 1; ,-8573512.592016948,4718012.9875821285
505,7/26/2024 6:31:45 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621140.079555398,4715390.806597455
322,7/26/2024 6:31:50 PM,Yellow,1,MT VERNON SQ,,-8576681.523961361,4701221.565660646
15,7/26/2024 6:31:49 PM,Red,2,SHADY GROVE,Takoma- Track 1; ,-8573512.592016948,4718012.9875821285
505,7/26/2024 6:31:50 PM,Silver,1,LARGO TOWN CENTER,Dulles Airport- Track 1; ,-8621140.079555398,4715390.806597455
322,7/26/2024 6:31:55 PM,Yellow,1,MT VERNON SQ,,-8576738.408221155,4701289.039760668
15,7/26/2024 6:31:55 PM,Red,2,SHADY GROVE,,-8573483.537629852,4717941.679344829
505,7/26/2024 6:31:56 PM,Silver,1,LARGO TOWN CENTER,,-8621140.079555398,4715390.806597455
322,7/26/2024 6:32:01 PM,Yellow,1,MT VERNON SQ,,-8576823.567631612,4701346.364506818
15,7/26/2024 6:32:00 PM,Red,2,SHADY GROVE,,-8573408.953571022,4717764.842807524
505,7/26/2024 6:32:01 PM,Silver,1,LARGO TOWN CENTER,,-8621140.079555398,4715390.806597455
322,7/26/2024 6:32:06 PM,Yellow,1,MT VERNON SQ,,-8576967.058455246,4701374.95552347
15,7/26/2024 6:32:05 PM,Red,2,SHADY GROVE,,-8573351.624033261,4717633.828252334
505,7/26/2024 6:32:06 PM,Silver,1,LARGO TOWN CENTER,,-8621140.079555398,4715390.806597455
322,7/26/2024 6:32:11 PM,Yellow,1,MT VERNON SQ,,-8577082.162808726,4701358.658634125
15,7/26/2024 6:32:10 PM,Red,2,SHADY GROVE,,-8573351.624033261,4717633.828252334
505,7/26/2024 6:32:11 PM,Silver,1,LARGO TOWN CENTER,,-8621140.079555398,4715390.806597455
322,7/26/2024 6:32:16 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:16 PM,Red,2,SHADY GROVE,,-8573272.475875307,4717452.701627497
505,7/26/2024 6:32:17 PM,Silver,1,LARGO TOWN CENTER,,-8621010.05839015,4715786.631591995
322,7/26/2024 6:32:22 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:21 PM,Red,2,SHADY GROVE,,-8573272.475875307,4717452.701627497
505,7/26/2024 6:32:22 PM,Silver,1,LARGO TOWN CENTER,,-8621010.05839015,4715786.631591995
322,7/26/2024 6:32:22 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:21 PM,Red,2,SHADY GROVE,,-8573272.475875307,4717452.701627497
505,7/26/2024 6:32:22 PM,Silver,1,LARGO TOWN CENTER,,-8621010.05839015,4715786.631591995
322,7/26/2024 6:32:27 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:26 PM,Red,2,SHADY GROVE,,-8573272.475875307,4717452.701627497
505,7/26/2024 6:32:27 PM,Silver,1,LARGO TOWN CENTER,,-8621010.05839015,4715786.631591995
322,7/26/2024 6:32:32 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  motion;,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:31 PM,Red,2,SHADY GROVE,,-8573272.475875307,4717452.701627497
505,7/26/2024 6:32:33 PM,Silver,1,LARGO TOWN CENTER,,-8621010.05839015,4715786.631591995
322,7/26/2024 6:32:37 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:37 PM,Red,2,SHADY GROVE,,0,0
505,7/26/2024 6:32:38 PM,Silver,1,LARGO TOWN CENTER,,-8620915.102864504,4716110.604012839
322,7/26/2024 6:32:43 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:42 PM,Red,2,SHADY GROVE,,0,0
505,7/26/2024 6:32:43 PM,Silver,1,LARGO TOWN CENTER,,-8620915.102864504,4716110.604012839
322,7/26/2024 6:32:48 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:47 PM,Red,2,SHADY GROVE,,-8573180.637295403,4717235.640305237
505,7/26/2024 6:32:48 PM,Silver,1,LARGO TOWN CENTER,,-8620915.102864504,4716110.604012839
322,7/26/2024 6:32:53 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1;  Doors open right,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:53 PM,Red,2,SHADY GROVE,,-8573117.407824632,4717088.453608536
505,7/26/2024 6:32:54 PM,Silver,1,LARGO TOWN CENTER,,-8620915.102864504,4716110.604012839
322,7/26/2024 6:32:59 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577230.551689954,4701332.354938014
15,7/26/2024 6:32:58 PM,Red,2,SHADY GROVE,,-8573117.407824632,4717088.453608536
505,7/26/2024 6:32:59 PM,Silver,1,LARGO TOWN CENTER,,-8620589.827312404,4716274.813163881
322,7/26/2024 6:33:04 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577230.551689954,4701332.354938014
15,7/26/2024 6:33:04 PM,Red,2,SHADY GROVE,,-8573117.407824632,4717088.453608536
505,7/26/2024 6:33:05 PM,Silver,1,LARGO TOWN CENTER,,-8620589.827312404,4716274.813163881
322,7/26/2024 6:33:10 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577429.034342038,4701297.188146274
15,7/26/2024 6:33:09 PM,Red,2,SHADY GROVE,,-8573117.407824632,4717088.453608536
505,7/26/2024 6:33:10 PM,Silver,1,LARGO TOWN CENTER,,-8620589.827312404,4716274.813163881
322,7/26/2024 6:33:15 PM,Yellow,1,MT VERNON SQ,Crystal City- Track 1; ,-8577605.475734945,4701265.88122671
15,7/26/2024 6:33:14 PM,Red,2,SHADY GROVE,,-8572971.356652712,4716848.349155674
505,7/26/2024 6:33:15 PM,Silver,1,LARGO TOWN CENTER,,0,0
322,7/26/2024 6:33:20 PM,Yellow,1,MT VERNON SQ,,-8577605.475734945,4701265.88122671
15,7/26/2024 6:33:19 PM,Red,2,SHADY GROVE,,-8572971.356652712,4716848.349155674
505,7/26/2024 6:33:21 PM,Silver,1,LARGO TOWN CENTER,,0,0
322,7/26/2024 6:33:26 PM,Yellow,1,MT VERNON SQ,,-8577796.94525911,4701250.72814045
15,7/26/2024 6:33:25 PM,Red,2,SHADY GROVE,,-8572971.356652712,4716848.349155674
505,7/26/2024 6:33:26 PM,Silver,1,LARGO TOWN CENTER,,-8620009.518806899,4716293.281491026
322,7/26/2024 6:33:31 PM,Yellow,1,MT VERNON SQ,,-8577963.256578354,4701275.745040281
15,7/26/2024 6:33:30 PM,Red,2,SHADY GROVE,,-8572766.083511688,4716612.259144866
505,7/26/2024 6:33:29 PM,Silver,1,LARGO TOWN CENTER,,-8620009.518806899,4716293.281491026
322,7/26/2024 6:33:36 PM,Yellow,1,MT VERNON SQ,,-8578071.236484423,4701326.06493381
15,7/26/2024 6:33:35 PM,Red,2,SHADY GROVE,,-8572766.083511688,4716612.259144866
505,7/26/2024 6:33:34 PM,Silver,1,LARGO TOWN CENTER,,-8619784.430796515,4716295.4289731085
322,7/26/2024 6:33:41 PM,Yellow,1,MT VERNON SQ,,-8578165.301454144,4701414.554214335
15,7/26/2024 6:33:41 PM,Red,2,SHADY GROVE,,-8572572.944195163,4716401.80148798
505,7/26/2024 6:33:39 PM,Silver,1,LARGO TOWN CENTER,,-8619582.719879197,4716297.290124616
322,7/26/2024 6:33:44 PM,Yellow,1,MT VERNON SQ,,-8578165.301454144,4701414.554214335
15,7/26/2024 6:33:46 PM,Red,2,SHADY GROVE,,-8572366.33522025,4716157.418382206
505,7/26/2024 6:33:44 PM,Silver,1,LARGO TOWN CENTER,,-8619582.719879197,4716297.290124616
322,7/26/2024 6:33:49 PM,Yellow,1,MT VERNON SQ,,-8578235.544052836,4701565.659661395
15,7/26/2024 6:33:51 PM,Red,2,SHADY GROVE,,-8572366.33522025,4716157.418382206
505,7/26/2024 6:33:50 PM,Silver,1,LARGO TOWN CENTER,,-8619111.838433145,4716301.585090934
322,7/26/2024 6:33:55 PM,Yellow,1,MT VERNON SQ,,-8578245.228848532,4701652.578476319
15,7/26/2024 6:33:56 PM,Red,2,SHADY GROVE,,-8572366.33522025,4716157.418382206
505,7/26/2024 6:33:55 PM,Silver,1,LARGO TOWN CENTER,,-8619111.838433145,4716301.585090934
322,7/26/2024 6:34:00 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:02 PM,Red,2,SHADY GROVE,,-8572195.014523918,4715863.364734446
505,7/26/2024 6:34:00 PM,Silver,1,LARGO TOWN CENTER,,-8619111.838433145,4716301.585090934
322,7/26/2024 6:34:05 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  motion;,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:07 PM,Red,2,SHADY GROVE,,-8572195.014523918,4715863.364734446
505,7/26/2024 6:34:05 PM,Silver,1,LARGO TOWN CENTER,,0,0
322,7/26/2024 6:34:10 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  motion;,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:12 PM,Red,2,SHADY GROVE,,-8572080.578087382,4715547.846347375
505,7/26/2024 6:34:11 PM,Silver,1,LARGO TOWN CENTER,,0,0
322,7/26/2024 6:34:15 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  motion;,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:17 PM,Red,2,SHADY GROVE,,-8572050.187866397,4715449.92884331
505,7/26/2024 6:34:16 PM,Silver,1,LARGO TOWN CENTER,,-8618307.221153688,4716230.145720964
322,7/26/2024 6:34:21 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  motion;,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:23 PM,Red,2,SHADY GROVE,,-8572002.765763318,4715297.185150236
505,7/26/2024 6:34:21 PM,Silver,1,LARGO TOWN CENTER,,-8618307.221153688,4716230.145720964
322,7/26/2024 6:34:26 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  motion;,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:28 PM,Red,2,SHADY GROVE,,-8571954.119145842,4715125.118627361
505,7/26/2024 6:34:26 PM,Silver,1,LARGO TOWN CENTER,,-8618307.221153688,4716230.145720964
322,7/26/2024 6:34:31 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  Doors open right,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:31 PM,Red,2,SHADY GROVE,,-8571954.119145842,4715125.118627361
505,7/26/2024 6:34:32 PM,Silver,1,LARGO TOWN CENTER,,-8618032.818608882,4716135.514384321
322,7/26/2024 6:34:37 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  Doors open right,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:36 PM,Red,2,SHADY GROVE,,-8571901.131068226,4714935.018574356
505,7/26/2024 6:34:37 PM,Silver,1,LARGO TOWN CENTER,,-8618032.818608882,4716135.514384321
322,7/26/2024 6:34:42 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1;  Doors open right,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:41 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571848.810907552,4714766.250503211
505,7/26/2024 6:34:42 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617834.669915272,4716045.321950225
322,7/26/2024 6:34:48 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:47 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571848.810907552,4714766.250503211
505,7/26/2024 6:34:48 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617834.669915272,4716045.321950225
322,7/26/2024 6:34:53 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578223.410228338,4701901.902358281
15,7/26/2024 6:34:52 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571848.810907552,4714766.250503211
505,7/26/2024 6:34:53 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  motion;,-8617834.669915272,4716045.321950225
322,7/26/2024 6:34:58 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578203.484039487,4702101.480239262
15,7/26/2024 6:34:58 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571848.810907552,4714766.250503211
505,7/26/2024 6:34:59 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  motion;,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:04 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578201.14633018,4702125.927369433
15,7/26/2024 6:35:03 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:02 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  motion;,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:07 PM,Yellow,1,MT VERNON SQ,Pentagon City- Track 1; ,-8578181.331460819,4702260.888023467
15,7/26/2024 6:35:09 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571799.941651095,4714609.079709735
505,7/26/2024 6:35:07 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  motion;,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:12 PM,Yellow,1,MT VERNON SQ,,-8578146.711099181,4702365.54095055
15,7/26/2024 6:35:14 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  motion;,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:13 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:18 PM,Yellow,1,MT VERNON SQ,,-8578096.506008834,4702459.04324762
15,7/26/2024 6:35:17 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:18 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  Doors open left,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:24 PM,Yellow,1,MT VERNON SQ,,-8577985.631796004,4702589.433208023
15,7/26/2024 6:35:23 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors open left,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:24 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1;  Doors open left,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:29 PM,Yellow,1,MT VERNON SQ,,-8577830.007147873,4702740.985044616
15,7/26/2024 6:35:28 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors open left,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:30 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:35 PM,Yellow,1,MT VERNON SQ,,-8577753.5306577,4702815.475030337
15,7/26/2024 6:35:34 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2;  Doors open left,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:35 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617834.669915272,4716045.321950225
322,7/26/2024 6:35:40 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:35:40 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571848.810907552,4714766.250503211
505,7/26/2024 6:35:38 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,-8617704.982708497,4715985.909911924
322,7/26/2024 6:35:43 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:35:45 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571799.941651095,4714609.079709735
505,7/26/2024 6:35:43 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,0,0
322,7/26/2024 6:35:49 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:35:51 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571799.941651095,4714609.079709735
505,7/26/2024 6:35:49 PM,Silver,1,LARGO TOWN CENTER,Innovation Center- Track 1; ,0,0
322,7/26/2024 6:35:54 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:35:53 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571769.99670807,4714515.3223357145
505,7/26/2024 6:35:54 PM,Silver,1,LARGO TOWN CENTER,,-8617462.417538058,4715875.103811162
322,7/26/2024 6:36:00 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:35:59 PM,Red,2,SHADY GROVE,Fort Totten Upper- Track 2; ,-8571739.717806574,4714421.422689046
505,7/26/2024 6:36:00 PM,Silver,1,LARGO TOWN CENTER,,-8617257.033077544,4715786.345275385
322,7/26/2024 6:36:05 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  motion;,-8577619.279351803,4702946.29849551
15,7/26/2024 6:36:05 PM,Red,2,SHADY GROVE,,-8571706.433278827,4714318.219963978
505,7/26/2024 6:36:06 PM,Silver,1,LARGO TOWN CENTER,,-8617257.033077544,4715786.345275385
322,7/26/2024 6:36:11 PM,Yellow,1,MT VERNON SQ,Pentagon- Track 1;  Doors open left,-8577619.279351803,4702946.29849551
